time,edge,old node,current node,probability (value_exp),denominator,expect,true,no.of neighbours
3160,-gneE10,gneJ14,gneJ7,0.816264291285706,3.78702850786396,206.1,159,2
3200,-gneE10,gneJ14,gneJ7,0.643695533136749,4.80229546721684,206.1,40,2
3241,-gneE10,gneJ14,gneJ7,0.501851645759281,3.43487901064039,194.727272727273,81,2
3282,-gneE10,gneJ14,gneJ7,0.304203356508177,5.66660310478052,194.727272727273,41,2
3362,-gneE10,gneJ14,gneJ7,0.325385153549989,5.2977207646601,194.727272727273,121,2
3403,-gneE10,gneJ14,gneJ7,0.292063664246333,5.04836508551496,192,162,2
3442,-gneE10,gneJ14,gneJ7,0.168370154275784,8.75715777342383,192,39,2
3484,-gneE10,gneJ14,gneJ7,0.18217746877112,8.09344874135441,192,81,2
3523,-gneE10,gneJ14,gneJ7,0.205953741737947,7.15910278146253,192,120,2
3767,-gneE10,gneJ14,gneJ7,0.359881861180382,8.88064004343999,205.230769230769,364,2
3807,-gneE10,gneJ14,gneJ7,0.229978063245168,13.8968961743935,205.230769230769,40,2
3847,-gneE10,gneJ14,gneJ7,0.141745687847868,12.468233197983,196.285714285714,80,2
3884,-gneE10,gneJ14,gneJ7,0.185053079141166,9.55033171616424,196.285714285714,37,2
3924,-gneE10,gneJ14,gneJ7,0.251396906413967,7.02999219881229,196.285714285714,77,2
3964,-gneE10,gneJ14,gneJ7,0.275643374824449,6.41161171394487,196.285714285714,117,2
4207,-gneE10,gneJ14,gneJ7,0.4743171483298,3.72602655653278,196.285714285714,360,2
4288,-gneE10,gneJ14,gneJ7,0.725417595417637,7.13340779652731,212.6,441,2
4329,-gneE10,gneJ14,gneJ7,0.543537473123989,4.29106038351553,201.875,41,2
4370,-gneE10,gneJ14,gneJ7,0.351529410220914,3.02050439373714,192.411764705882,41,2
4413,-gneE10,gneJ14,gneJ7,0.201206831731359,2.45208439862159,184.111111111111,43,2
4452,-gneE10,gneJ14,gneJ7,0.052086902576618,9.47217263032307,184.111111111111,39,2
4492,-gneE10,gneJ14,gneJ7,0.05982273666991,8.24730128457508,184.111111111111,79,2
4532,-gneE10,gneJ14,gneJ7,0.089528225055288,5.51084457085869,184.111111111111,119,2
4571,-gneE10,gneJ14,gneJ7,0.102338252149327,4.82103341245886,184.111111111111,158,2
